"Vaccine_type","half_life","Degree_resistance","Access","eir","seasonality","Age","Blood_coverage","IR"
"PEV",1.5,"0.25",0.3,5,"sesonality2","0.75","1",87.8608370736598
"PEV",1.5,"0.25",0.3,5,"sesonality1","18","1",50.345288159544
"PEV",1.5,"0.25",0.3,5,"sesonality2","18","1",51.2791636806243
"PEV",1,"0.5",0.3,5,"sesonality1","0.75","0",59.9295162691898
"PEV",1,"0.5",0.3,5,"sesonality2","0.75","0",56.1318531557877
"PEV",1,"0.5",0.3,5,"sesonality1","18","0",28.6565824275541
"PEV",1,"0.5",0.3,5,"sesonality2","18","0",30.6141342314662
"PEV",1,"0.5",0.3,5,"sesonality1","0.75","1",74.7897894251087
"PEV",1,"0.5",0.3,5,"sesonality2","0.75","1",71.5869996126769
"PEV",1,"0.5",0.3,5,"sesonality1","18","1",35.3103721949875
"PEV",1,"0.5",0.3,5,"sesonality2","18","1",36.6122922567655
"PEV",1,"0.5",0.3,5,"sesonality1","0.75","0",67.1085599524956
"PEV",1,"0.5",0.3,5,"sesonality2","0.75","0",62.4803384344567
"PEV",1,"0.5",0.3,5,"sesonality1","18","0",32.084214184356
"PEV",1,"0.5",0.3,5,"sesonality2","18","0",34.5144856336362
"PEV",1,"0.5",0.3,5,"sesonality1","0.75","1",80.5955359094552
"PEV",1,"0.5",0.3,5,"sesonality2","0.75","1",77.7135403613497
"PEV",1,"0.5",0.3,5,"sesonality1","18","1",39.0962015882773
"PEV",1,"0.5",0.3,5,"sesonality2","18","1",40.5487492748182
"PEV",1.5,"0.5",0.3,5,"sesonality1","0.75","0",66.7389205368349
"PEV",1.5,"0.5",0.3,5,"sesonality2","0.75","0",61.7069362028335
"PEV",1.5,"0.5",0.3,5,"sesonality1","18","0",32.6891518813832
"PEV",1.5,"0.5",0.3,5,"sesonality2","18","0",34.3041648444645
"PEV",1.5,"0.5",0.3,5,"sesonality1","0.75","1",80.0116581254706
"PEV",1.5,"0.5",0.3,5,"sesonality2","0.75","1",76.6962475222712
"PEV",1.5,"0.5",0.3,5,"sesonality1","18","1",39.4998040060203
"PEV",1.5,"0.5",0.3,5,"sesonality2","18","1",39.7189138768499
"PEV",1.5,"0.5",0.3,5,"sesonality1","0.75","0",73.8881915612628
"PEV",1.5,"0.5",0.3,5,"sesonality2","0.75","0",68.650699010823
"PEV",1.5,"0.5",0.3,5,"sesonality1","18","0",36.6702544078538
"PEV",1.5,"0.5",0.3,5,"sesonality2","18","0",38.533318945198
"PEV",1.5,"0.5",0.3,5,"sesonality1","0.75","1",85.9296140674714
"PEV",1.5,"0.5",0.3,5,"sesonality2","0.75","1",81.5890501469549
"PEV",1.5,"0.5",0.3,5,"sesonality1","18","1",43.5735751721603
"PEV",1.5,"0.5",0.3,5,"sesonality2","18","1",44.1911522142215
"PEV",1,"0.75",0.3,5,"sesonality1","0.75","0",49.4918870903111
"PEV",1,"0.75",0.3,5,"sesonality2","0.75","0",46.9010669528532
"PEV",1,"0.75",0.3,5,"sesonality1","18","0",23.6692102379952
"PEV",1,"0.75",0.3,5,"sesonality2","18","0",25.1216838661673
"PEV",1,"0.75",0.3,5,"sesonality1","0.75","1",65.2121535958031
"PEV",1,"0.75",0.3,5,"sesonality2","0.75","1",63.1513294297237
"PEV",1,"0.75",0.3,5,"sesonality1","18","1",30.4506893664799
"PEV",1,"0.75",0.3,5,"sesonality2","18","1",31.6116666097896
"PEV",1,"0.75",0.3,5,"sesonality1","0.75","0",55.6179395577869
"PEV",1,"0.75",0.3,5,"sesonality2","0.75","0",52.2565954595527
"PEV",1,"0.75",0.3,5,"sesonality1","18","0",26.5345817848357
"PEV",1,"0.75",0.3,5,"sesonality2","18","0",28.190900261826
"PEV",1,"0.75",0.3,5,"sesonality1","0.75","1",70.7997959828043
"PEV",1,"0.75",0.3,5,"sesonality2","0.75","1",68.0270442687567
"PEV",1,"0.75",0.3,5,"sesonality1","18","1",33.487870150359
"PEV",1,"0.75",0.3,5,"sesonality2","18","1",34.4589291198852
"PEV",1.5,"0.75",0.3,5,"sesonality1","0.75","0",55.9281448689043
"PEV",1.5,"0.75",0.3,5,"sesonality2","0.75","0",51.9803076503758
"PEV",1.5,"0.75",0.3,5,"sesonality1","18","0",26.8952502304663
"PEV",1.5,"0.75",0.3,5,"sesonality2","18","0",28.072198147338
"PEV",1.5,"0.75",0.3,5,"sesonality1","0.75","1",70.9401792436791
"PEV",1.5,"0.75",0.3,5,"sesonality2","0.75","1",67.9564147547333
"PEV",1.5,"0.75",0.3,5,"sesonality1","18","1",33.6509564990153
"PEV",1.5,"0.75",0.3,5,"sesonality2","18","1",34.2774914968888
"PEV",1.5,"0.75",0.3,5,"sesonality1","0.75","0",62.1195224508909
"PEV",1.5,"0.75",0.3,5,"sesonality2","0.75","0",57.6079179585023
"PEV",1.5,"0.75",0.3,5,"sesonality1","18","0",30.185191441713
"PEV",1.5,"0.75",0.3,5,"sesonality2","18","0",31.3782508192715
"PEV",1.5,"0.75",0.3,5,"sesonality1","0.75","1",76.3597503218129
"PEV",1.5,"0.75",0.3,5,"sesonality2","0.75","1",72.9175685220205
"PEV",1.5,"0.75",0.3,5,"sesonality1","18","1",36.9155870866585
"PEV",1.5,"0.75",0.3,5,"sesonality2","18","1",37.4000386763585
"PEV",1,"1",0.3,5,"sesonality1","0.75","0",38.8374686771246
"PEV",1,"1",0.3,5,"sesonality2","0.75","0",38.8168690981156
"PEV",1,"1",0.3,5,"sesonality1","18","0",19.0441943082211
"PEV",1,"1",0.3,5,"sesonality2","18","0",20.2290076335881
"PEV",1,"1",0.3,5,"sesonality1","0.75","1",53.6558116037773
"PEV",1,"1",0.3,5,"sesonality2","0.75","1",52.9818185960676
"PEV",1,"1",0.3,5,"sesonality1","18","1",24.588775594152
"PEV",1,"1",0.3,5,"sesonality2","18","1",28.2286227803751
"PEV",1,"1",0.3,5,"sesonality1","0.75","0",44.113656664172
"PEV",1,"1",0.3,5,"sesonality2","0.75","0",43.4516711526012
"PEV",1,"1",0.3,5,"sesonality1","18","0",21.1890545582673
"PEV",1,"1",0.3,5,"sesonality2","18","0",22.8946456666081
"PEV",1,"1",0.3,5,"sesonality1","0.75","1",58.6464850580966
"PEV",1,"1",0.3,5,"sesonality2","0.75","1",56.8083433961405
"PEV",1,"1",0.3,5,"sesonality1","18","1",27.2305808680839
"PEV",1,"1",0.3,5,"sesonality2","18","1",30.715853894368
"PEV",1.5,"1",0.3,5,"sesonality1","0.75","0",44.3449837531444
"PEV",1.5,"1",0.3,5,"sesonality2","0.75","0",42.8265609739479
"PEV",1.5,"1",0.3,5,"sesonality1","18","0",21.4687029385644
"PEV",1.5,"1",0.3,5,"sesonality2","18","0",22.7076517629955
"PEV",1.5,"1",0.3,5,"sesonality1","0.75","1",58.7062332413632
"PEV",1.5,"1",0.3,5,"sesonality2","0.75","1",56.6044291540407
"PEV",1.5,"1",0.3,5,"sesonality1","18","1",27.4817435237299
"PEV",1.5,"1",0.3,5,"sesonality2","18","1",30.4991525327326
"PEV",1.5,"1",0.3,5,"sesonality1","0.75","0",49.638846239269
"PEV",1.5,"1",0.3,5,"sesonality2","0.75","0",47.9075102495088
"PEV",1.5,"1",0.3,5,"sesonality1","18","0",24.0142296534782
"PEV",1.5,"1",0.3,5,"sesonality2","18","0",25.7640730874746
"PEV",1.5,"1",0.3,5,"sesonality1","0.75","1",64.217153071931
"PEV",1.5,"1",0.3,5,"sesonality2","0.75","1",61.421475929006
"PEV",1.5,"1",0.3,5,"sesonality1","18","1",30.3214785205117
"PEV",1.5,"1",0.3,5,"sesonality2","18","1",33.0466732643983
"PEV",1,"0",0.1,50,"sesonality1","0.75","0",33.4721823042366
"PEV",1,"0",0.1,50,"sesonality2","0.75","0",46.3089319087415
"PEV",1,"0",0.1,50,"sesonality1","18","0",7.70720265106047
"PEV",1,"0",0.1,50,"sesonality2","18","0",13.728833723282
"PEV",1,"0",0.1,50,"sesonality1","0.75","1",39.2696956141358
"PEV",1,"0",0.1,50,"sesonality2","0.75","1",52.9527811566959
"PEV",1,"0",0.1,50,"sesonality1","18","1",8.44665931295343
"PEV",1,"0",0.1,50,"sesonality2","18","1",15.0559875103091
"PEV",1,"0",0.1,50,"sesonality1","0.75","0",39.0825912015054
"PEV",1,"0",0.1,50,"sesonality2","0.75","0",53.4378264491588
"PEV",1,"0",0.1,50,"sesonality1","18","0",8.74611358180178
"PEV",1,"0",0.1,50,"sesonality2","18","0",15.5129035527177
"PEV",1,"0",0.1,50,"sesonality1","0.75","1",44.9995447473742
"PEV",1,"0",0.1,50,"sesonality2","0.75","1",60.5520291938516
"PEV",1,"0",0.1,50,"sesonality1","18","1",9.50244248345414
"PEV",1,"0",0.1,50,"sesonality2","18","1",16.9409077077096
"PEV",1.5,"0",0.1,50,"sesonality1","0.75","0",40.2347318025766
"PEV",1.5,"0",0.1,50,"sesonality2","0.75","0",53.21126797812
"PEV",1.5,"0",0.1,50,"sesonality1","18","0",8.99537951717143
"PEV",1.5,"0",0.1,50,"sesonality2","18","0",15.6511892277729
"PEV",1.5,"0",0.1,50,"sesonality1","0.75","1",45.860961889417
"PEV",1.5,"0",0.1,50,"sesonality2","0.75","1",60.1618931770431
"PEV",1.5,"0",0.1,50,"sesonality1","18","1",9.72344784116022
"PEV",1.5,"0",0.1,50,"sesonality2","18","1",17.0247015396013
"PEV",1.5,"0",0.1,50,"sesonality1","0.75","0",47.0666976381611
"PEV",1.5,"0",0.1,50,"sesonality2","0.75","0",61.7477619637418
"PEV",1.5,"0",0.1,50,"sesonality1","18","0",10.1503404305557
"PEV",1.5,"0",0.1,50,"sesonality2","18","0",17.7776896538049
"PEV",1.5,"0",0.1,50,"sesonality1","0.75","1",53.1707355694813
"PEV",1.5,"0",0.1,50,"sesonality2","0.75","1",69.4548269379631
"PEV",1.5,"0",0.1,50,"sesonality1","18","1",11.035691774346
"PEV",1.5,"0",0.1,50,"sesonality2","18","1",19.2037821889595
"PEV",1,"0.25",0.1,50,"sesonality1","0.75","0",28.3695733481362
"PEV",1,"0.25",0.1,50,"sesonality2","0.75","0",38.6060493859812
"PEV",1,"0.25",0.1,50,"sesonality1","18","0",6.60988866106015
"PEV",1,"0.25",0.1,50,"sesonality2","18","0",12.0502313284864
"PEV",1,"0.25",0.1,50,"sesonality1","0.75","1",34.0093504930583
"PEV",1,"0.25",0.1,50,"sesonality2","0.75","1",45.5366581886543
"PEV",1,"0.25",0.1,50,"sesonality1","18","1",7.42396785376644
"PEV",1,"0.25",0.1,50,"sesonality2","18","1",13.3858441346522
"PEV",1,"0.25",0.1,50,"sesonality1","0.75","0",32.829668707309
"PEV",1,"0.25",0.1,50,"sesonality2","0.75","0",44.5497421430774
"PEV",1,"0.25",0.1,50,"sesonality1","18","0",7.5103309850839
"PEV",1,"0.25",0.1,50,"sesonality2","18","0",13.4627586450001
"PEV",1,"0.25",0.1,50,"sesonality1","0.75","1",38.2709109407104
"PEV",1,"0.25",0.1,50,"sesonality2","0.75","1",51.6912529027978
"PEV",1,"0.25",0.1,50,"sesonality1","18","1",8.25126063662153
"PEV",1,"0.25",0.1,50,"sesonality2","18","1",14.843415789404
"PEV",1.5,"0.25",0.1,50,"sesonality1","0.75","0",33.5086614173232
"PEV",1.5,"0.25",0.1,50,"sesonality2","0.75","0",44.4765237935717
"PEV",1.5,"0.25",0.1,50,"sesonality1","18","0",7.70677875381748
"PEV",1.5,"0.25",0.1,50,"sesonality2","18","0",13.5856921287322
"PEV",1.5,"0.25",0.1,50,"sesonality1","0.75","1",39.3041364649433
"PEV",1.5,"0.25",0.1,50,"sesonality2","0.75","1",51.3555236094218
"PEV",1.5,"0.25",0.1,50,"sesonality1","18","1",8.51875196974489
"PEV",1.5,"0.25",0.1,50,"sesonality2","18","1",15.0612797523233
"PEV",1.5,"0.25",0.1,50,"sesonality1","0.75","0",39.0241885954552
"PEV",1.5,"0.25",0.1,50,"sesonality2","0.75","0",51.3507795247476
"PEV",1.5,"0.25",0.1,50,"sesonality1","18","0",8.68156952260977
"PEV",1.5,"0.25",0.1,50,"sesonality2","18","0",15.2632065952561
"PEV",1.5,"0.25",0.1,50,"sesonality1","0.75","1",44.571211407443
"PEV",1.5,"0.25",0.1,50,"sesonality2","0.75","1",58.6132920490988
"PEV",1.5,"0.25",0.1,50,"sesonality1","18","1",9.5241096753864
"PEV",1.5,"0.25",0.1,50,"sesonality2","18","1",16.7212796641192
"PEV",1,"0.5",0.1,50,"sesonality1","0.75","0",23.5508801215755
"PEV",1,"0.5",0.1,50,"sesonality2","0.75","0",32.3161351464527
"PEV",1,"0.5",0.1,50,"sesonality1","18","0",5.72756575503665
"PEV",1,"0.5",0.1,50,"sesonality2","18","0",10.1807911098187
"PEV",1,"0.5",0.1,50,"sesonality1","0.75","1",28.625493355291
"PEV",1,"0.5",0.1,50,"sesonality2","0.75","1",39.0193519849609
"PEV",1,"0.5",0.1,50,"sesonality1","18","1",6.42097384179018
"PEV",1,"0.5",0.1,50,"sesonality2","18","1",11.71481871866
"PEV",1,"0.5",0.1,50,"sesonality1","0.75","0",27.0480314960631
"PEV",1,"0.5",0.1,50,"sesonality2","0.75","0",36.5606707102052
"PEV",1,"0.5",0.1,50,"sesonality1","18","0",6.34460230626906
"PEV",1,"0.5",0.1,50,"sesonality2","18","0",11.4581818662505
"PEV",1,"0.5",0.1,50,"sesonality1","0.75","1",32.4535741289829
"PEV",1,"0.5",0.1,50,"sesonality2","0.75","1",43.4285082384165
"PEV",1,"0.5",0.1,50,"sesonality1","18","1",7.17105263157897
"PEV",1,"0.5",0.1,50,"sesonality2","18","1",12.8821991029651
"PEV",1.5,"0.5",0.1,50,"sesonality1","0.75","0",27.6813203253568
"PEV",1.5,"0.5",0.1,50,"sesonality2","0.75","0",36.8331966887943
"PEV",1.5,"0.5",0.1,50,"sesonality1","18","0",6.53558244059111
"PEV",1.5,"0.5",0.1,50,"sesonality2","18","0",11.5066006309815
"PEV",1.5,"0.5",0.1,50,"sesonality1","0.75","1",33.0168997692065
"PEV",1.5,"0.5",0.1,50,"sesonality2","0.75","1",43.6386155037046
"PEV",1.5,"0.5",0.1,50,"sesonality1","18","1",7.29396470217509
"PEV",1.5,"0.5",0.1,50,"sesonality2","18","1",13.0303818793639
"PEV",1.5,"0.5",0.1,50,"sesonality1","0.75","0",31.7131169807756
"PEV",1.5,"0.5",0.1,50,"sesonality2","0.75","0",41.9557177679919
"PEV",1.5,"0.5",0.1,50,"sesonality1","18","0",7.36628753591221
"PEV",1.5,"0.5",0.1,50,"sesonality2","18","0",12.9634362359323
"PEV",1.5,"0.5",0.1,50,"sesonality1","0.75","1",37.292315731551
"PEV",1.5,"0.5",0.1,50,"sesonality2","0.75","1",49.179697003207
"PEV",1.5,"0.5",0.1,50,"sesonality1","18","1",8.16341002206124
"PEV",1.5,"0.5",0.1,50,"sesonality2","18","1",14.4200364282664
"PEV",1,"0.75",0.1,50,"sesonality1","0.75","0",18.9785505055278
"PEV",1,"0.75",0.1,50,"sesonality2","0.75","0",25.9738427834032
"PEV",1,"0.75",0.1,50,"sesonality1","18","0",4.75193438442109
"PEV",1,"0.75",0.1,50,"sesonality2","18","0",8.38712804536829
"PEV",1,"0.75",0.1,50,"sesonality1","0.75","1",24.1948956283871
"PEV",1,"0.75",0.1,50,"sesonality2","0.75","1",32.4467543956652
"PEV",1,"0.75",0.1,50,"sesonality1","18","1",5.70162306965043
"PEV",1,"0.75",0.1,50,"sesonality2","18","1",10.0433522824999
"PEV",1,"0.75",0.1,50,"sesonality1","0.75","0",21.8668304513527
"PEV",1,"0.75",0.1,50,"sesonality2","0.75","0",29.555542821375
"PEV",1,"0.75",0.1,50,"sesonality1","18","0",5.21120718494043
"PEV",1,"0.75",0.1,50,"sesonality2","18","0",9.50574363177266
"PEV",1,"0.75",0.1,50,"sesonality1","0.75","1",27.1477037453435
"PEV",1,"0.75",0.1,50,"sesonality2","0.75","1",35.8580117217739
"PEV",1,"0.75",0.1,50,"sesonality1","18","1",6.1861802710374
"PEV",1,"0.75",0.1,50,"sesonality2","18","1",11.1825073760625
"PEV",1.5,"0.75",0.1,50,"sesonality1","0.75","0",22.3670223237133
"PEV",1.5,"0.75",0.1,50,"sesonality2","0.75","0",29.545534690999
"PEV",1.5,"0.75",0.1,50,"sesonality1","18","0",5.42222257206255
"PEV",1.5,"0.75",0.1,50,"sesonality2","18","0",9.61426607444998
"PEV",1.5,"0.75",0.1,50,"sesonality1","0.75","1",27.6888605620587
"PEV",1.5,"0.75",0.1,50,"sesonality2","0.75","1",36.1641048324672
"PEV",1.5,"0.75",0.1,50,"sesonality1","18","1",6.31066813740958
"PEV",1.5,"0.75",0.1,50,"sesonality2","18","1",11.1723639122021
"PEV",1.5,"0.75",0.1,50,"sesonality1","0.75","0",25.4020811761046
"PEV",1.5,"0.75",0.1,50,"sesonality2","0.75","0",33.8539187163893
"PEV",1.5,"0.75",0.1,50,"sesonality1","18","0",6.07272312239521
"PEV",1.5,"0.75",0.1,50,"sesonality2","18","0",10.7408810906559
"PEV",1.5,"0.75",0.1,50,"sesonality1","0.75","1",30.7730981326723
"PEV",1.5,"0.75",0.1,50,"sesonality2","0.75","1",40.27822625235
"PEV",1.5,"0.75",0.1,50,"sesonality1","18","1",6.88740939174306
"PEV",1.5,"0.75",0.1,50,"sesonality2","18","1",12.3335700141571
"PEV",1,"1",0.1,50,"sesonality1","0.75","0",14.9033484611722
"PEV",1,"1",0.1,50,"sesonality2","0.75","0",19.8664374504097
"PEV",1,"1",0.1,50,"sesonality1","18","0",3.72855343932029
"PEV",1,"1",0.1,50,"sesonality2","18","0",6.8677565769183
"PEV",1,"1",0.1,50,"sesonality1","0.75","1",19.5956564940797
"PEV",1,"1",0.1,50,"sesonality2","0.75","1",26.5708282649567
"PEV",1,"1",0.1,50,"sesonality1","18","1",4.61353608572347
"PEV",1,"1",0.1,50,"sesonality2","18","1",8.30749690183348
"PEV",1,"1",0.1,50,"sesonality1","0.75","0",16.7442098468029
"PEV",1,"1",0.1,50,"sesonality2","0.75","0",22.6225634967513
"PEV",1,"1",0.1,50,"sesonality1","18","0",4.15592694761137
"PEV",1,"1",0.1,50,"sesonality2","18","0",7.6781724680408
"PEV",1,"1",0.1,50,"sesonality1","0.75","1",21.4629840028186
"PEV",1,"1",0.1,50,"sesonality2","0.75","1",29.4296140661284
"PEV",1,"1",0.1,50,"sesonality1","18","1",5.09100220611404
"PEV",1,"1",0.1,50,"sesonality2","18","1",9.15072746276714
"PEV",1.5,"1",0.1,50,"sesonality1","0.75","0",17.4009564858002
"PEV",1.5,"1",0.1,50,"sesonality2","0.75","0",22.8765631818603
"PEV",1.5,"1",0.1,50,"sesonality1","18","0",4.29049268062327
"PEV",1.5,"1",0.1,50,"sesonality2","18","0",7.73322169832091
"PEV",1.5,"1",0.1,50,"sesonality1","0.75","1",22.1525927626706
"PEV",1.5,"1",0.1,50,"sesonality2","0.75","1",29.5671790335069
"PEV",1.5,"1",0.1,50,"sesonality1","18","1",5.17806492278629
"PEV",1.5,"1",0.1,50,"sesonality2","18","1",9.21158824593049
"PEV",1.5,"1",0.1,50,"sesonality1","0.75","0",19.4833361542668
"PEV",1.5,"1",0.1,50,"sesonality2","0.75","0",26.0250725110423
"PEV",1.5,"1",0.1,50,"sesonality1","18","0",4.72416466301239
"PEV",1.5,"1",0.1,50,"sesonality2","18","0",8.65865535035209
"PEV",1.5,"1",0.1,50,"sesonality1","0.75","1",24.4379609432834
"PEV",1.5,"1",0.1,50,"sesonality2","0.75","1",32.5767997346014
"PEV",1.5,"1",0.1,50,"sesonality1","18","1",5.62756066813742
"PEV",1.5,"1",0.1,50,"sesonality2","18","1",10.1686020101703
"PEV",1,"0",0.3,50,"sesonality1","0.75","0",33.2937549780229
"PEV",1,"0",0.3,50,"sesonality2","0.75","0",45.6620639779339
"PEV",1,"0",0.3,50,"sesonality1","18","0",8.22707326966324
"PEV",1,"0",0.3,50,"sesonality2","18","0",14.961249111652
"PEV",1,"0",0.3,50,"sesonality1","0.75","1",39.0945708372587
"PEV",1,"0",0.3,50,"sesonality2","0.75","1",52.252476605731
"PEV",1,"0",0.3,50,"sesonality1","18","1",9.20727159955996
"PEV",1,"0",0.3,50,"sesonality2","18","1",16.8129411913273
"PEV",1,"0",0.3,50,"sesonality1","0.75","0",39.3023470196721
"PEV",1,"0",0.3,50,"sesonality2","0.75","0",53.4046426754456
"PEV",1,"0",0.3,50,"sesonality1","18","0",9.32144016047681
"PEV",1,"0",0.3,50,"sesonality2","18","0",17.1946291226695
"PEV",1,"0",0.3,50,"sesonality1","0.75","1",45.071916563434
"PEV",1,"0",0.3,50,"sesonality2","0.75","1",60.4144067331596
"PEV",1,"0",0.3,50,"sesonality1","18","1",10.3406900931098
"PEV",1,"0",0.3,50,"sesonality2","18","1",18.8612054704572
"PEV",1.5,"0",0.3,50,"sesonality1","0.75","0",40.3042862621319
"PEV",1.5,"0",0.3,50,"sesonality2","0.75","0",53.1505432406067
"PEV",1.5,"0",0.3,50,"sesonality1","18","0",9.70430216564811
"PEV",1.5,"0",0.3,50,"sesonality2","18","0",17.2905076093038
"PEV",1.5,"0",0.3,50,"sesonality1","0.75","1",45.8274299193675
"PEV",1.5,"0",0.3,50,"sesonality2","0.75","1",59.8141965329629
"PEV",1.5,"0",0.3,50,"sesonality1","18","1",10.7449549955326
"PEV",1.5,"0",0.3,50,"sesonality2","18","1",18.8780428258133
"PEV",1.5,"0",0.3,50,"sesonality1","0.75","0",47.3201939563782
"PEV",1.5,"0",0.3,50,"sesonality2","0.75","0",62.1258435469969
"PEV",1.5,"0",0.3,50,"sesonality1","18","0",11.084807386676
"PEV",1.5,"0",0.3,50,"sesonality2","18","0",19.8123641195787
"PEV",1.5,"0",0.3,50,"sesonality1","0.75","1",53.359197086248
"PEV",1.5,"0",0.3,50,"sesonality2","0.75","1",69.3154142590021
"PEV",1.5,"0",0.3,50,"sesonality1","18","1",12.1744652258343
"PEV",1.5,"0",0.3,50,"sesonality2","18","1",21.5391868399231
"PEV",1,"0.25",0.3,50,"sesonality1","0.75","0",28.1636957660055
"PEV",1,"0.25",0.3,50,"sesonality2","0.75","0",38.1578670747964
"PEV",1,"0.25",0.3,50,"sesonality1","18","0",7.23928506897439
"PEV",1,"0.25",0.3,50,"sesonality2","18","0",12.8326864284541
"PEV",1,"0.25",0.3,50,"sesonality1","0.75","1",33.4065233033406
"PEV",1,"0.25",0.3,50,"sesonality2","0.75","1",44.8494620478901
"PEV",1,"0.25",0.3,50,"sesonality1","18","1",8.12627832623251
"PEV",1,"0.25",0.3,50,"sesonality2","18","1",14.4195111273877
"PEV",1,"0.25",0.3,50,"sesonality1","0.75","0",32.4605167575622
"PEV",1,"0.25",0.3,50,"sesonality2","0.75","0",44.4034729959847
"PEV",1,"0.25",0.3,50,"sesonality1","18","0",7.98296397359797
"PEV",1,"0.25",0.3,50,"sesonality2","18","0",14.6177460050461
"PEV",1,"0.25",0.3,50,"sesonality1","0.75","1",37.9499885022515
"PEV",1,"0.25",0.3,50,"sesonality2","0.75","1",51.3559601041714
"PEV",1,"0.25",0.3,50,"sesonality1","18","1",9.03818180475634
"PEV",1,"0.25",0.3,50,"sesonality2","18","1",16.285090100898
"PEV",1.5,"0.25",0.3,50,"sesonality1","0.75","0",33.4067149731735
"PEV",1.5,"0.25",0.3,50,"sesonality2","0.75","0",44.2377634726888
"PEV",1.5,"0.25",0.3,50,"sesonality1","18","0",8.28213845847506
"PEV",1.5,"0.25",0.3,50,"sesonality2","18","0",14.6989684565537
"PEV",1.5,"0.25",0.3,50,"sesonality1","0.75","1",38.6947458997547
"PEV",1.5,"0.25",0.3,50,"sesonality2","0.75","1",51.1609551024197
"PEV",1.5,"0.25",0.3,50,"sesonality1","18","1",9.25194379425684
"PEV",1.5,"0.25",0.3,50,"sesonality2","18","1",16.3835886297344
"PEV",1.5,"0.25",0.3,50,"sesonality1","0.75","0",38.743768252751
"PEV",1.5,"0.25",0.3,50,"sesonality2","0.75","0",51.5536046149836
"PEV",1.5,"0.25",0.3,50,"sesonality1","18","0",9.45831335963729
"PEV",1.5,"0.25",0.3,50,"sesonality2","18","0",16.8107653490327
"PEV",1.5,"0.25",0.3,50,"sesonality1","0.75","1",44.5953163364467
"PEV",1.5,"0.25",0.3,50,"sesonality2","0.75","1",58.680888243562
"PEV",1.5,"0.25",0.3,50,"sesonality1","18","1",10.4931662617865
"PEV",1.5,"0.25",0.3,50,"sesonality2","18","1",18.6418989169372
"PEV",1,"0.5",0.3,50,"sesonality1","0.75","0",23.2530182681743
"PEV",1,"0.5",0.3,50,"sesonality2","0.75","0",31.4774791442412
"PEV",1,"0.5",0.3,50,"sesonality1","18","0",6.05926515922534
"PEV",1,"0.5",0.3,50,"sesonality2","18","0",10.7178301093354
"PEV",1,"0.5",0.3,50,"sesonality1","0.75","1",28.1928506257001
"PEV",1,"0.5",0.3,50,"sesonality2","0.75","1",37.8670077158149
"PEV",1,"0.5",0.3,50,"sesonality1","18","1",7.13426025060705
"PEV",1,"0.5",0.3,50,"sesonality2","18","1",12.1056375675077
"PEV",1,"0.5",0.3,50,"sesonality1","0.75","0",26.7423594312348
"PEV",1,"0.5",0.3,50,"sesonality2","0.75","0",36.1263765142182
"PEV",1,"0.5",0.3,50,"sesonality1","18","0",6.82326044470675
"PEV",1,"0.5",0.3,50,"sesonality2","18","0",12.2813288477709
"PEV",1,"0.5",0.3,50,"sesonality1","0.75","1",31.6536729743564
"PEV",1,"0.5",0.3,50,"sesonality2","0.75","1",42.8649816812708
"PEV",1,"0.5",0.3,50,"sesonality1","18","1",7.99706123413409
"PEV",1,"0.5",0.3,50,"sesonality2","18","1",13.7834800287921
"PEV",1.5,"0.5",0.3,50,"sesonality1","0.75","0",27.6025975271128
"PEV",1.5,"0.5",0.3,50,"sesonality2","0.75","0",36.434085710441
"PEV",1.5,"0.5",0.3,50,"sesonality1","18","0",7.11096033364392
"PEV",1.5,"0.5",0.3,50,"sesonality2","18","0",12.2973086627415
"PEV",1.5,"0.5",0.3,50,"sesonality1","0.75","1",32.4941213123751
"PEV",1.5,"0.5",0.3,50,"sesonality2","0.75","1",42.9548869641559
"PEV",1.5,"0.5",0.3,50,"sesonality1","18","1",8.19900908949931
"PEV",1.5,"0.5",0.3,50,"sesonality2","18","1",13.7548565246861
"PEV",1.5,"0.5",0.3,50,"sesonality1","0.75","0",31.5130574587184
"PEV",1.5,"0.5",0.3,50,"sesonality2","0.75","0",41.9433372016752
"PEV",1.5,"0.5",0.3,50,"sesonality1","18","0",7.87270917069237
"PEV",1.5,"0.5",0.3,50,"sesonality2","18","0",14.0256518082419
"PEV",1.5,"0.5",0.3,50,"sesonality1","0.75","1",36.7742509773088
"PEV",1.5,"0.5",0.3,50,"sesonality2","0.75","1",48.6746357358724
"PEV",1.5,"0.5",0.3,50,"sesonality1","18","1",9.0271060540052
"PEV",1.5,"0.5",0.3,50,"sesonality2","18","1",15.6848383824353
"PEV",1,"0.75",0.3,50,"sesonality1","0.75","0",18.637780031345
"PEV",1,"0.75",0.3,50,"sesonality2","0.75","0",25.7118589905314
"PEV",1,"0.75",0.3,50,"sesonality1","18","0",4.95932680890619
"PEV",1,"0.75",0.3,50,"sesonality2","18","0",8.70563498738442
"PEV",1,"0.75",0.3,50,"sesonality1","0.75","1",23.3196596666397
"PEV",1,"0.75",0.3,50,"sesonality2","0.75","1",31.6534130240252
"PEV",1,"0.75",0.3,50,"sesonality1","18","1",5.9421402780748
"PEV",1,"0.75",0.3,50,"sesonality2","18","1",10.2568959493535
"PEV",1,"0.75",0.3,50,"sesonality1","0.75","0",21.211785964524
"PEV",1,"0.75",0.3,50,"sesonality2","0.75","0",29.02325190262
