"Test_True","Test_predicted","seasonality","Coverage_reduced","Vaccine_type","Drug"
0.0668844779663522,0.0661639913197739,"sesonality1","0","AIV","No"
0.0579143912959206,0.0569667860532956,"sesonality1","0","AIV","No"
0.0621145060776433,0.0630444867317011,"sesonality1","0","AIV","No"
0.128904739470761,0.130334009563782,"sesonality1","0","AIV","No"
0.0530631010810426,0.0517405290027359,"sesonality1","0","AIV","No"
0.0437746464953832,0.0454012555805779,"sesonality1","0","AIV","No"
0.112613001154618,0.115032220673778,"sesonality1","0","AIV","No"
0.032642107852435,0.0325071520383141,"sesonality1","0","AIV","No"
0.0641863214529903,0.0657730829178707,"sesonality1","0","AIV","No"
0.0420550311406761,0.0427480062394444,"sesonality1","0","AIV","No"
0.0464610530488794,0.0462931997210628,"sesonality1","0","AIV","No"
0.110795053402626,0.109353277033019,"sesonality1","0","AIV","No"
0.00314753131307182,0.00180547372602023,"sesonality1","0","AIV","No"
0.0414158696296841,0.0379246323870451,"sesonality1","0","AIV","No"
0.0857446013568353,0.0868484838380092,"sesonality1","0","AIV","No"
0.0152846127034063,0.0172614772442718,"sesonality1","0","AIV","No"
0.0534882253023995,0.052797928528384,"sesonality1","0","AIV","No"
0.0894082613482511,0.08904747854546,"sesonality1","0","AIV","No"
0.00378160473029555,0.00468517674770617,"sesonality1","0","AIV","No"
0.00868071919156942,0.0113972340335006,"sesonality1","0","AIV","No"
0.0906954583541866,0.090752489078964,"sesonality1","0","AIV","No"
0.170722578169783,0.172995175081085,"sesonality1","0","AIV","No"
0.0139957745329385,0.0122964206003441,"sesonality1","0","AIV","No"
0.0284249609487891,0.0275924274998545,"sesonality1","0","AIV","No"
0.14502946969624,0.143046499738141,"sesonality1","0","AIV","No"
0.0536171098248985,0.0510822111432236,"sesonality1","0","AIV","No"
0.0945665063760616,0.0941018417925787,"sesonality1","0","AIV","No"
0.0399393292938261,0.0369243381585819,"sesonality1","0","AIV","No"
0.0199332850814013,0.021189135114514,"sesonality1","0","AIV","No"
0.0518988577865555,0.0484219087594788,"sesonality1","0","AIV","No"
0.00637203175082972,0.00680039122263327,"sesonality1","0","AIV","No"
0.0687500269414397,0.067816760190721,"sesonality1","0","AIV","No"
0.0453245656366511,0.0463844713854739,"sesonality1","0","AIV","No"
0.0102376171488177,0.0100189351736841,"sesonality1","0","AIV","No"
0.0273464714670472,0.0303602673365174,"sesonality1","0","AIV","No"
0.0802191062055173,0.082855654246182,"sesonality1","0","AIV","No"
0.0852777848434425,0.08609163426063,"sesonality1","0","AIV","No"
0.03804239011237,0.0394294120462387,"sesonality1","0","AIV","No"
0.0267172001475736,0.0241389299144392,"sesonality1","0","AIV","No"
0.0953831379839004,0.0949132951655582,"sesonality1","0","AIV","No"
0.135983744589112,0.136758453159643,"sesonality1","0","AIV","No"
0.0824268367198342,0.0810381867073378,"sesonality1","0","AIV","No"
0.191537128317432,0.193048857768192,"sesonality1","0","AIV","No"
0.109537348304138,0.109213897825109,"sesonality1","0","AIV","No"
0.0700870290068126,0.0667340253590913,"sesonality1","0","AIV","No"
0.0126836519859137,0.0122656868929998,"sesonality1","0","AIV","No"
0.13662265190587,0.130059529859299,"sesonality1","0","AIV","No"
0.0165706401435328,0.0186657432211383,"sesonality1","0","AIV","No"
0.0763804118012763,0.07744891294691,"sesonality1","0","AIV","No"
0.0176607498107326,0.0167781576125151,"sesonality1","0","AIV","No"
0.0888866737423841,0.0929802864184536,"sesonality1","0","AIV","No"
0.00505281446788908,0.00398555876611321,"sesonality1","0","AIV","No"
0.106600632428567,0.1048755754732,"sesonality1","0","AIV","No"
0.0661521895928978,0.065128549736632,"sesonality1","0","AIV","No"
0.014323339606336,0.0152033557484611,"sesonality1","0","AIV","No"
0.0138401504761622,0.0118400575058712,"sesonality1","0","AIV","No"
0.106194620032019,0.105303365674396,"sesonality1","0","AIV","No"
0.00869384575742562,0.0123541344729523,"sesonality1","0","AIV","No"
0.0479323112652169,0.0470693169046803,"sesonality1","0","AIV","No"
0.0264166665847377,0.0244267278122528,"sesonality1","0","AIV","No"
0.0679339614316731,0.0679181543018301,"sesonality1","0","AIV","No"
0.0478222826116412,0.0492742636369527,"sesonality1","0","AIV","No"
0.108916614185199,0.107590483591285,"sesonality1","0","AIV","No"
0.0557796750269482,0.0546117069036229,"sesonality1","0","AIV","No"
0.0807238338927963,0.0803624464227012,"sesonality1","0","AIV","No"
0.0942850004909878,0.0950079970952654,"sesonality1","0","AIV","No"
0.0965769448323556,0.0975153460001388,"sesonality1","0","AIV","No"
0.0809044808310735,0.0813553140906941,"sesonality1","0","AIV","No"
0.0984361857382384,0.0986466272008694,"sesonality1","0","AIV","No"
0.0480471072411824,0.0469955738124308,"sesonality1","0","AIV","No"
0.130539378952813,0.130149637952718,"sesonality1","0","AIV","No"
0.0796638333144283,0.0830576164538072,"sesonality1","0","AIV","No"
0.0173781943055193,0.0162592677658831,"sesonality1","0","AIV","No"
0.0706275230434769,0.0703893043608126,"sesonality1","0","AIV","No"
0.0336713058911068,0.0294047576122453,"sesonality1","0","AIV","No"
0.0753982484747786,0.0780982170128163,"sesonality1","0","AIV","No"
0.135168394054945,0.13521227736429,"sesonality1","0","AIV","No"
0.133813156901581,0.130555507526164,"sesonality1","0","AIV","No"
0.034189228473572,0.0331601964331273,"sesonality1","0","AIV","No"
0.0831334544325321,0.0832838622715358,"sesonality1","0","AIV","No"
0.113843756183241,0.115785173632934,"sesonality1","0","AIV","No"
0.144988118676809,0.144344408430466,"sesonality1","0","AIV","No"
0.148535563713795,0.148469773392661,"sesonality1","0","AIV","No"
0.106248316284063,0.110669273833636,"sesonality1","0","AIV","No"
0.011581113539107,0.0117456783030026,"sesonality1","0","AIV","No"
0.0536352750263474,0.0532851920906571,"sesonality1","0","AIV","No"
0.0851273059616761,0.0912130651449671,"sesonality1","0","AIV","No"
0.125785428312665,0.130590628369658,"sesonality1","0","AIV","No"
0.107756374438365,0.108796356667927,"sesonality1","0.2","AIV","No"
0.0691215926655369,0.0710515563620864,"sesonality1","0.2","AIV","No"
0.000223054342367489,-0.00223208916650106,"sesonality1","0.2","AIV","No"
0.0355764998586551,0.0352104515276213,"sesonality1","0.2","AIV","No"
0.0211708215596594,0.0224442682283307,"sesonality1","0.2","AIV","No"
0.0445065411180141,0.0437628945926842,"sesonality1","0.2","AIV","No"
0.0862884456804932,0.0879724603880435,"sesonality1","0.2","AIV","No"
0.0688546549962397,0.0706977127930925,"sesonality1","0.2","AIV","No"
0.06708771490534,0.0663296417063589,"sesonality1","0.2","AIV","No"
0.0382058205332853,0.0367714998131734,"sesonality1","0.2","AIV","No"
0.0480953331761999,0.0485961890435488,"sesonality1","0.2","AIV","No"
0.0231521247032048,0.0222647660846223,"sesonality1","0.2","AIV","No"
0.0610509659960906,0.0607944150259743,"sesonality1","0.2","AIV","No"
0.0155387400949021,0.0168697911184347,"sesonality1","0.2","AIV","No"
0.0133900720032579,0.0137875614423198,"sesonality1","0.2","AIV","No"
0.0375685262679275,0.0430171517642018,"sesonality1","0.2","AIV","No"
0.00393511684121991,0.00834740121102449,"sesonality1","0.2","AIV","No"
0.0946894709616316,0.0975899547259448,"sesonality1","0.2","AIV","No"
0.11474087408306,0.115274539072756,"sesonality1","0.2","AIV","No"
0.0214258550134265,0.0268150716342842,"sesonality1","0.2","AIV","No"
0.043944199458284,0.0509597872930558,"sesonality1","0.2","AIV","No"
0.0103245860104434,0.00680620278554975,"sesonality1","0.2","AIV","No"
0.0919381669976819,0.0934002615449642,"sesonality1","0.2","AIV","No"
0.126802867729207,0.128120016453721,"sesonality1","0.2","AIV","No"
0.0655914739618986,0.0653773451537551,"sesonality1","0.2","AIV","No"
0.0663671012370824,0.0649945870927912,"sesonality1","0.2","AIV","No"
0.0278650615971317,0.0288745211983446,"sesonality1","0.2","AIV","No"
0.0285926159856716,0.0339464022113693,"sesonality1","0.2","AIV","No"
0.109818408947246,0.113056146776584,"sesonality1","0.2","AIV","No"
0.0781700448703903,0.0791643384477464,"sesonality1","0.2","AIV","No"
0.0147462312722582,0.0162246932371544,"sesonality1","0.2","AIV","No"
0.0975574553533307,0.0981034236590012,"sesonality1","0.2","AIV","No"
0.0696759164181944,0.0709928826399075,"sesonality1","0.2","AIV","No"
0.0813074238632931,0.0802797389709258,"sesonality1","0.2","AIV","No"
0.0860351209180277,0.0851007365746979,"sesonality1","0.2","AIV","No"
0.00834392837572635,0.00988721169464599,"sesonality1","0.2","AIV","No"
0.103217519150495,0.104416146467437,"sesonality1","0.2","AIV","No"
0.0323793219418363,0.0369820820237418,"sesonality1","0.2","AIV","No"
0.0948958391229332,0.0958056197544127,"sesonality1","0.2","AIV","No"
0.0789525950131361,0.080390670593905,"sesonality1","0.2","AIV","No"
0.118735068705916,0.116669637113503,"sesonality1","0.2","AIV","No"
0.0337884828241353,0.0331973491506387,"sesonality1","0.2","AIV","No"
0.0868892454852048,0.0863010074471781,"sesonality1","0.2","AIV","No"
0.16287700017304,0.163890804800609,"sesonality1","0.2","AIV","No"
0.0554530154176698,0.0551606012707191,"sesonality1","0.2","AIV","No"
0.00160674154763965,0.00450998559575153,"sesonality1","0.2","AIV","No"
0.11360587818785,0.114177926280895,"sesonality1","0.2","AIV","No"
0.0338622199921063,0.0367478419446129,"sesonality1","0.2","AIV","No"
0.0597811293644367,0.0626126652039503,"sesonality1","0.2","AIV","No"
0.0137943060538214,0.0141477654618988,"sesonality1","0.2","AIV","No"
0.0347088589684061,0.0368322775515433,"sesonality1","0.2","AIV","No"
0.0521233915697881,0.0543223417815034,"sesonality1","0.2","AIV","No"
0.0979859172428918,0.0998597755703763,"sesonality1","0.2","AIV","No"
0.0923417063469509,0.0898546782677578,"sesonality1","0.2","AIV","No"
0.00450805930122971,0.00258797527757579,"sesonality1","0.2","AIV","No"
0.123672644830401,0.122489675589243,"sesonality1","0.2","AIV","No"
0.0178836823754404,0.0197009609011899,"sesonality1","0.2","AIV","No"
0.0499081888031955,0.0535063360432395,"sesonality1","0.2","AIV","No"
0.00238846375124333,0.00107201526935655,"sesonality1","0.2","AIV","No"
0.0881568795663116,0.0896390534627387,"sesonality1","0.2","AIV","No"
0.0976630352852492,0.099343081487308,"sesonality1","0.2","AIV","No"
0.0648641558618408,0.0658037699845049,"sesonality1","0.2","AIV","No"
0.00338918404657366,-0.00150635506225185,"sesonality1","0.2","AIV","No"
0.031507151635322,0.0345034605702876,"sesonality1","0.2","AIV","No"
0.0807474615321204,0.0818521318541277,"sesonality1","0.2","AIV","No"
0.159490042348823,0.158427174982866,"sesonality1","0.2","AIV","No"
-0.000251094829679463,-0.00230087725023139,"sesonality1","0.2","AIV","No"
0.0266688181130413,0.0253085652921177,"sesonality1","0.2","AIV","No"
0.0297500507649355,0.0311815902792988,"sesonality1","0.2","AIV","No"
0.00389800959763298,0.0110330785620401,"sesonality1","0.2","AIV","No"
0.0793853308182338,0.0758677685635833,"sesonality1","0.2","AIV","No"
0.107712294394057,0.11086754085874,"sesonality1","0.2","AIV","No"
0.0172324238784125,0.018394679413697,"sesonality1","0.2","AIV","No"
0.0243889469253918,0.0240155383616566,"sesonality1","0.2","AIV","No"
0.0130897317812873,0.0145340937624944,"sesonality1","0.2","AIV","No"
0.0266741864555981,0.0283296553563241,"sesonality1","0.2","AIV","No"
0.036453372529801,0.0407636792051311,"sesonality1","0.2","AIV","No"
0.00199886718659993,0.00122025767134066,"sesonality1","0.2","AIV","No"
0.0341706702238157,0.0342440047766192,"sesonality1","0.2","AIV","No"
0.0997625634732012,0.0989900317884775,"sesonality1","0.2","AIV","No"
0.129145922728567,0.128233111451656,"sesonality1","0.2","AIV","No"
0.0665904766169442,0.0648958740395944,"sesonality1","0.2","AIV","No"
0.00420091604801954,0.00300288032855592,"sesonality1","0.2","AIV","No"
0.0649937775711213,0.064853538824028,"sesonality1","0.2","AIV","No"
0.0807462122242596,0.0803423388096478,"sesonality1","0.2","AIV","No"
0.143548470681483,0.144642041649977,"sesonality1","0.2","AIV","No"
0.000520849760289282,-0.00157646955007639,"sesonality1","0.2","AIV","No"
0.0669519056328045,0.0661134246398001,"sesonality1","0.2","AIV","No"
0.0767541699771725,0.077550957062636,"sesonality1","0.2","AIV","No"
0.0209035720784743,0.0192677756396535,"sesonality1","0.2","AIV","No"
0.0822846515319713,0.0826568717471977,"sesonality1","0.2","AIV","No"
0.136139605963403,0.138292613920411,"sesonality1","0.2","AIV","No"
0.145299873256951,0.147317494969877,"sesonality1","0.2","AIV","No"
0.117840735125292,0.119274127017219,"sesonality1","0.2","AIV","No"
0.00891207897157768,0.00739076543523368,"sesonality1","0.2","AIV","No"
0.0300662613565631,0.0323235030172329,"sesonality1","0.2","AIV","No"
0.0945278620707414,0.0945451245302094,"sesonality1","0.2","AIV","No"
0.161091411507099,0.157939516871416,"sesonality1","0.2","AIV","No"
0.00717830901473702,0.00709084688028969,"sesonality1","0.2","AIV","No"
0.0166518356635608,0.0170692088015471,"sesonality1","0.2","AIV","No"
0.00840863168277479,0.0100817918150339,"sesonality1","0.2","AIV","No"
0.0143563116730303,0.0145068570611819,"sesonality1","0.2","AIV","No"
0.0454534366513542,0.0476780615158201,"sesonality1","0.2","AIV","No"
0.0869343568385706,0.0870414828579893,"sesonality1","0.2","AIV","No"
0.012515773366998,0.0132022260577276,"sesonality1","0.2","AIV","No"
-0.000390733557718611,-0.000340198329784236,"sesonality1","0.2","AIV","No"
0.0651707559239673,0.0678355800776863,"sesonality1","0.2","AIV","No"
0.114971984448072,0.114960782373571,"sesonality1","0.2","AIV","No"
0.103792020093786,0.104294058608306,"sesonality1","0.2","AIV","No"
0.0748379302902343,0.0737019587225584,"sesonality1","0.2","AIV","No"
0.112735102332936,0.113458386430901,"sesonality1","0","BSV","No"
0.0632696387807324,0.062503878254731,"sesonality1","0","BSV","No"
0.188572077284356,0.185732199578194,"sesonality1","0","BSV","No"
0.0919491947175871,0.0921678460227909,"sesonality1","0","BSV","No"
0.066219896147824,0.0657874806773819,"sesonality1","0","BSV","No"
0.11669354264431,0.114254508070785,"sesonality1","0","BSV","No"
0.072374149617838,0.0769486374489116,"sesonality1","0","BSV","No"
0.103779833707206,0.105201853982109,"sesonality1","0","BSV","No"
0.112019011863566,0.112867591582314,"sesonality1","0","BSV","No"
0.145421706152347,0.147295261529306,"sesonality1","0","BSV","No"
0.129237548539509,0.144438747329666,"sesonality1","0","BSV","No"
0.133385608804306,0.134121292052137,"sesonality1","0","BSV","No"
0.148367627089823,0.145817777846249,"sesonality1","0","BSV","No"
0.00982566807850237,0.0111549590943441,"sesonality1","0","BSV","No"
0.128680651567154,0.130719579093924,"sesonality1","0","BSV","No"
0.122613652465571,0.122417896428494,"sesonality1","0","BSV","No"
0.0131587997469775,0.0121448002068089,"sesonality1","0","BSV","No"
0.164594555141067,0.160359462659076,"sesonality1","0","BSV","No"
0.113110314305504,0.112842981531258,"sesonality1","0","BSV","No"
0.142153112413585,0.140175936954753,"sesonality1","0","BSV","No"
0.0970210529079789,0.0958952257893481,"sesonality1","0","BSV","No"
0.194922488021687,0.198302435109167,"sesonality1","0","BSV","No"
0.111323421057896,0.109035939975753,"sesonality1","0","BSV","No"
0.0769595743574545,0.0703986430059601,"sesonality1","0","BSV","No"
0.128538484975538,0.127941436796223,"sesonality1","0","BSV","No"
0.10491675529841,0.107807293862019,"sesonality1","0","BSV","No"
0.120374550203991,0.117645541095486,"sesonality1","0","BSV","No"
0.0624728889999597,0.0579250907432703,"sesonality1","0","BSV","No"
0.0633381541886035,0.0657751398142936,"sesonality1","0","BSV","No"
0.0453091078527526,0.0458866166821402,"sesonality1","0","BSV","No"
0.0973595691054744,0.0996054895168366,"sesonality1","0","BSV","No"
0.0858320273507422,0.0883061508936711,"sesonality1","0","BSV","No"
0.190614902569306,0.190961969316226,"sesonality1","0","BSV","No"
0.154425492606605,0.15490910288467,"sesonality1","0","BSV","No"
0.0835621738383093,0.0761222573621949,"sesonality1","0","BSV","No"
0.06813422028946,0.0652641337463352,"sesonality1","0","BSV","No"
0.12393314502373,0.126131832551414,"sesonality1","0","BSV","No"
0.0572876211564741,0.053927401049867,"sesonality1","0","BSV","No"
0.0608849317966017,0.0579345224561954,"sesonality1","0","BSV","No"
0.10081882678663,0.0995598205600681,"sesonality1","0","BSV","No"
0.0163870127467766,0.00816737262091395,"sesonality1","0","BSV","No"
0.0276383866130599,0.0272171469251864,"sesonality1","0","BSV","No"
0.0123827594716938,0.0118623665746942,"sesonality1","0","BSV","No"
0.122167549585209,0.127226311945258,"sesonality1","0","BSV","No"
0.183597002560992,0.182651965367201,"sesonality1","0","BSV","No"
0.163162173443441,0.161650455843004,"sesonality1","0","BSV","No"
0.164826315865023,0.169067601500938,"sesonality1","0","BSV","No"
0.0598879320976926,0.0578117133784935,"sesonality1","0","BSV","No"
0.0907351853128978,0.0796742922512397,"sesonality1","0","BSV","No"
0.138977525188454,0.139249345559242,"sesonality1","0","BSV","No"
0.131887644576532,0.137549407286705,"sesonality1","0","BSV","No"
0.127126658840088,0.130740543056939,"sesonality1","0","BSV","No"
0.0643160118747389,0.0645240659834921,"sesonality1","0","BSV","No"
0.000749727284432703,-0.00793267037166631,"sesonality1","0","BSV","No"
0.21691327916736,0.218238842741448,"sesonality1","0","BSV","No"
0.12345771759305,0.12468700328684,"sesonality1","0","BSV","No"
0.0763167506993069,0.0756771895675439,"sesonality1","0","BSV","No"
0.000422341799423347,-0.0123682780892141,"sesonality1","0","BSV","No"
0.109837911466344,0.1217026776671,"sesonality1","0","BSV","No"
0.124496415196848,0.125937582057988,"sesonality1","0","BSV","No"
0.0507574559313815,0.0574430445071371,"sesonality1","0","BSV","No"
0.132762031466367,0.135466894416188,"sesonality1","0","BSV","No"
0.0212763108616723,0.0226974729661532,"sesonality1","0","BSV","No"
0.0759944343997627,0.0690896797424135,"sesonality1","0","BSV","No"
0.00864895786680587,0.00311308760666716,"sesonality1","0","BSV","No"
0.00534849523463142,0.00973215452660471,"sesonality1","0","BSV","No"
0.0122583941124563,0.0186801230349762,"sesonality1","0","BSV","No"
0.00848089914785617,0.00509131010718951,"sesonality1","0","BSV","No"
0.0120971801102126,0.0156096923722283,"sesonality1","0","BSV","No"
0.058714695864911,0.0839988992591707,"sesonality1","0","BSV","No"
0.107497010782693,0.103634152632437,"sesonality1","0","BSV","No"
0.0554681549525468,0.0502879272489208,"sesonality1","0","BSV","No"
0.149935795632294,0.151626679229009,"sesonality1","0","BSV","No"
0.00980162668774291,0.00707735701736687,"sesonality1","0","BSV","No"
0.0121098276784112,0.0147470475261447,"sesonality1","0","BSV","No"
0.223250672318893,0.216773147729307,"sesonality1","0","BSV","No"
0.158746767003256,0.1607849956999,"sesonality1","0","BSV","No"
0.0792934351059255,0.0740357875492002,"sesonality1","0","BSV","No"
0.177918146791607,0.176157927711231,"sesonality1","0","BSV","No"
0.115160754312969,0.117759131038706,"sesonality1","0","BSV","No"
0.16704755519974,0.170537944896024,"sesonality1","0","BSV","No"
0.162665095826056,0.169714453832989,"sesonality1","0","BSV","No"
0.0753858865185581,0.082574031229217,"sesonality1","0","BSV","No"
0.12159491711934,0.13877456860436,"sesonality1","0","BSV","No"
0.125856078141445,0.119584686163839,"sesonality1","0","BSV","No"
0.0258510952814714,0.0317046419004957,"sesonality1","0","BSV","No"
0.0104077904261721,0.0151921799313253,"sesonality1","0","BSV","No"
0.00636794622270847,0.011092046931155,"sesonality1","0","BSV","No"
0.0295699831846561,0.0350200582848091,"sesonality1","0","BSV","No"
0.224476083466271,0.227163898453469,"sesonality1","0","BSV","No"
0.0928675205315491,0.0976415118032563,"sesonality1","0","BSV","No"
0.00425956264815775,0.0140650855683652,"sesonality1","0","BSV","No"
0.171088038184312,0.169626318022703,"sesonality1","0","BSV","No"
0.173196837736823,0.173013390864685,"sesonality1","0","BSV","No"
0.158797010957682,0.161548034273322,"sesonality1","0","BSV","No"
0.212741999598986,0.211315095817062,"sesonality1","0","BSV","No"
0.177531507043226,0.174985869484987,"sesonality1","0","BSV","No"
0.121104330928361,0.128622780565103,"sesonality1","0","BSV","No"
0.124769819627663,0.127007923979642,"sesonality1","0","BSV","No"
0.208386398581263,0.210455813386612,"sesonality1","0","BSV","No"
0.1144622302701,0.118979946782366,"sesonality1","0","BSV","No"
0.139445209828722,0.145823899374256,"sesonality1","0","BSV","No"
0.0595484056389575,0.0454209441135146,"sesonality1","0","BSV","No"
0.110315566778556,0.109532190756565,"sesonality1","0","BSV","No"
0.149478975249503,0.147585650919792,"sesonality1","0","BSV","No"
0.129066683612601,0.132666384543735,"sesonality1","0","BSV","No"
0.0329772160697255,0.0228744370109331,"sesonality1","0","BSV","No"
0.173526571458745,0.172339633552307,"sesonality1","0","BSV","No"
0.157710979850789,0.158852603013435,"sesonality1","0","BSV","No"
0.163785691262244,0.161050635805323,"sesonality1","0","BSV","No"
0.0933911891532773,0.093833043812697,"sesonality1","0.2","BSV","No"
0.0545658512921625,0.051901114378116,"sesonality1","0.2","BSV","No"
0.0187046957278598,0.0190021819722905,"sesonality1","0.2","BSV","No"
0.13303651126229,0.135284966106779,"sesonality1","0.2","BSV","No"
0.0182638010827715,0.0220841193389115,"sesonality1","0.2","BSV","No"
0.110144528042499,0.10832373603335,"sesonality1","0.2","BSV","No"
0.141266540697536,0.142205905615418,"sesonality1","0.2","BSV","No"
0.0962758922806489,0.0954516453615077,"sesonality1","0.2","BSV","No"
0.112802412289588,0.114467963071104,"sesonality1","0.2","BSV","No"
0.127298327773015,0.128296182569588,"sesonality1","0.2","BSV","No"
0.0396143837814067,0.0398755599030884,"sesonality1","0.2","BSV","No"
0.144929418028657,0.146593531741825,"sesonality1","0.2","BSV","No"
0.0866132789600819,0.0898301893507678,"sesonality1","0.2","BSV","No"
0.141676885836332,0.144007945161924,"sesonality1","0.2","BSV","No"
0.0439434979667367,0.0449439381407866,"sesonality1","0.2","BSV","No"
0.15713590913238,0.15736817036072,"sesonality1","0.2","BSV","No"
0.10319036099144,0.107479652717676,"sesonality1","0.2","BSV","No"
0.127409761840398,0.130246949925464,"sesonality1","0.2","BSV","No"
0.152919729295382,0.153236504834772,"sesonality1","0.2","BSV","No"
0.119902168604033,0.119922191578064,"sesonality1","0.2","BSV","No"
0.0855143042649722,0.079239091070906,"sesonality1","0.2","BSV","No"
0.102204354404379,0.098798878513032,"sesonality1","0.2","BSV","No"
0.0952820289172363,0.0940762482576675,"sesonality1","0.2","BSV","No"
0.10655793698242,0.108307757070787,"sesonality1","0.2","BSV","No"
0.120361069682015,0.116933534260215,"sesonality1","0.2","BSV","No"
0.0241175058244974,0.0288993168845335,"sesonality1","0.2","BSV","No"
0.159786947093256,0.157990088155107,"sesonality1","0.2","BSV","No"
0.0547288441250563,0.0525398986716947,"sesonality1","0.2","BSV","No"
0.078248506131195,0.0754182325262491,"sesonality1","0.2","BSV","No"
0.134795693772857,0.133630380006057,"sesonality1","0.2","BSV","No"
0.0268254301977636,0.0275008248690706,"sesonality1","0.2","BSV","No"
0.0884960131404528,0.0896552151921997,"sesonality1","0.2","BSV","No"
0.0846450969755485,0.0808397755629883,"sesonality1","0.2","BSV","No"
0.0682487796103227,0.0610847069255959,"sesonality1","0.2","BSV","No"
0.154796916771212,0.164656832847719,"sesonality1","0.2","BSV","No"
0.0372489126569463,0.0378573706290231,"sesonality1","0.2","BSV","No"
0.142013754041376,0.148064295385786,"sesonality1","0.2","BSV","No"
0.211695125052729,0.209203405521151,"sesonality1","0.2","BSV","No"
0.072068325484088,0.0701507710054388,"sesonality1","0.2","BSV","No"
0.133008952360666,0.132967352160368,"sesonality1","0.2","BSV","No"
0.129793349826618,0.13024418838372,"sesonality1","0.2","BSV","No"
0.0730255638027945,0.0773954368731235,"sesonality1","0.2","BSV","No"
0.090627858653993,0.0840323950815697,"sesonality1","0.2","BSV","No"
0.0405854190065169,0.0205952528085022,"sesonality1","0.2","BSV","No"
0.0658249017971331,0.0794092674432215,"sesonality1","0.2","BSV","No"
0.143943232049681,0.143318671404975,"sesonality1","0.2","BSV","No"
0.0406298208827622,0.0491507519444212,"sesonality1","0.2","BSV","No"
0.0341898605320963,0.0301693243386516,"sesonality1","0.2","BSV","No"
0.00480744426246489,0.00974998535906132,"sesonality1","0.2","BSV","No"
0.139013877123561,0.129531421201852,"sesonality1","0.2","BSV","No"
0.0395303094466127,0.0414620084705623,"sesonality1","0.2","BSV","No"
0.123605120082146,0.119075513164339,"sesonality1","0.2","BSV","No"
0.15918376960813,0.156280163185505,"sesonality1","0.2","BSV","No"
0.0366461402954633,0.040596287809998,"sesonality1","0.2","BSV","No"
0.0235709311488068,0.0306893638574104,"sesonality1","0.2","BSV","No"
0.125195174185362,0.119931512583211,"sesonality1","0.2","BSV","No"
0.114125091515666,0.0961681969494887,"sesonality1","0.2","BSV","No"
0.147690212055756,0.150789711973521,"sesonality1","0.2","BSV","No"
0.049510020307985,0.0385327891359659,"sesonality1","0.2","BSV","No"
0.117049210605397,0.119093756550452,"sesonality1","0.2","BSV","No"
0.193255765692761,0.181551973495518,"sesonality1","0.2","BSV","No"
0.0376098260189867,0.034752085480498,"sesonality1","0.2","BSV","No"
0.105372074056299,0.10654086895954,"sesonality1","0.2","BSV","No"
0.0628114057583564,0.0635764765539101,"sesonality1","0.2","BSV","No"
0.150807930592336,0.153123093730068,"sesonality1","0.2","BSV","No"
0.0347851621931297,0.0373616231785681,"sesonality1","0.2","BSV","No"
0.00827326078309499,0.0140522706529115,"sesonality1","0.2","BSV","No"
0.0141572725470434,0.0206944679077247,"sesonality1","0.2","BSV","No"
0.201138010845733,0.202314857625899,"sesonality1","0.2","BSV","No"
0.0227121099405479,0.0334637040850747,"sesonality1","0.2","BSV","No"
0.0237202371984466,0.0278479166195466,"sesonality1","0.2","BSV","No"
0.0905393394090314,0.0950668735159442,"sesonality1","0.2","BSV","No"
0.011294276811815,0.00688096124312305,"sesonality1","0.2","BSV","No"
0.0738846345750086,0.0703745696704779,"sesonality1","0.2","BSV","No"
0.00319267045353656,-0.003628158563494,"sesonality1","0.2","BSV","No"
0.00650009140453486,0.00617345825125212,"sesonality1","0.2","BSV","No"
0.145398302548829,0.146189594655361,"sesonality1","0.2","BSV","No"
0.0091066447339799,0.00254221468747857,"sesonality1","0.2","BSV","No"
0.10593378280041,0.109162400270298,"sesonality1","0.2","BSV","No"
0.108910919330203,0.107226408201007,"sesonality1","0.2","BSV","No"
0.172392326931345,0.169543483275468,"sesonality1","0.2","BSV","No"
0.190104716250535,0.183840461324407,"sesonality1","0.2","BSV","No"
0.000925507747941992,-0.00639512311255989,"sesonality1","0.2","BSV","No"
0.00115032141288897,-0.00867360820967553,"sesonality1","0.2","BSV","No"
0.0312912702784542,0.0245219040733365,"sesonality1","0.2","BSV","No"
0.126214896661872,0.119624897900058,"sesonality1","0.2","BSV","No"
0.0363958771734209,0.0390643821799474,"sesonality1","0.2","BSV","No"
0.119738965450533,0.116875878677478,"sesonality1","0.2","BSV","No"
0.190960166414471,0.193684258007706,"sesonality1","0.2","BSV","No"
0.118530525055063,0.12071237661395,"sesonality1","0.2","BSV","No"
0.0658265136471282,0.0640477298316877,"sesonality1","0.2","BSV","No"
0.082787622715275,0.106429144809179,"sesonality1","0.2","BSV","No"
0.177422330805978,0.170233436135058,"sesonality1","0.2","BSV","No"
0.204822901563549,0.2015471206438,"sesonality1","0.2","BSV","No"
0.113988173317105,0.110563454469416,"sesonality1","0.2","BSV","No"
0.0736114377545337,0.0839405298218844,"sesonality1","0.2","BSV","No"
0.123809963014718,0.119595160844814,"sesonality1","0.2","BSV","No"
0.166494926369018,0.167751089648843,"sesonality1","0.2","BSV","No"
0.162754383889414,0.161783152305376,"sesonality1","0.2","BSV","No"
0.015203106098798,0.0171821207935182,"sesonality1","0.2","BSV","No"
