"L","M","U","G","Vaccine_type","Range"
0.126031789870659,0.160980863141927,0.196591027135453,"Degree_resistance","BSV",0.724137931034483
0.129078778036922,0.164278341930639,0.200296541253859,"Degree_resistance","BSV",0.758620689655172
0.129611178292198,0.166439788637071,0.202559038340794,"Degree_resistance","BSV",0.793103448275862
0.133087237190793,0.169361854965317,0.205212958533482,"Degree_resistance","BSV",0.827586206896552
0.136284110519674,0.172516511523622,0.208020341909091,"Degree_resistance","BSV",0.862068965517241
0.138134671996164,0.1735323110815,0.208849672241215,"Degree_resistance","BSV",0.896551724137931
0.137722844142904,0.173714770308656,0.210469909604079,"Degree_resistance","BSV",0.931034482758621
0.142146179381709,0.177875014172265,0.213628293885261,"Degree_resistance","BSV",0.96551724137931
NA,NA,NA,"Degree_resistance","BSV",1
0.0931078346820196,0.153087243419804,0.204907060941271,"Access","BSV",10
0.0915038672653012,0.152306328709091,0.2040590021657,"Access","BSV",12.4137931034483
0.0881198420101048,0.148153288319081,0.200184076950643,"Access","BSV",14.8275862068966
0.0893116038212266,0.148788637965229,0.199667178345888,"Access","BSV",17.2413793103448
0.0844019105785605,0.143591654039811,0.193146022587557,"Access","BSV",19.6551724137931
0.0825148336220055,0.1420073183176,0.191852582881491,"Access","BSV",22.0689655172414
0.0812054246122418,0.137250308537542,0.187586568652451,"Access","BSV",24.4827586206897
0.0785125912289789,0.135780126385627,0.186215559786423,"Access","BSV",26.8965517241379
0.0774432973566656,0.134109026025761,0.183371255242211,"Access","BSV",29.3103448275862
0.0720043567867726,0.128454412080897,0.178155568738072,"Access","BSV",31.7241379310345
0.073388155911714,0.127874478752588,0.177474237102804,"Access","BSV",34.1379310344828
0.0725036733211075,0.126109248203618,0.173858136103317,"Access","BSV",36.551724137931
0.0693814750302083,0.122700746025544,0.170873917943551,"Access","BSV",38.9655172413793
0.0668490464886315,0.119649522346898,0.167139929725205,"Access","BSV",41.3793103448276
0.0663679153757588,0.118018031674701,0.165100152124789,"Access","BSV",43.7931034482759
0.0642503604448102,0.115699008543902,0.160966316985376,"Access","BSV",46.2068965517241
0.0607983346304044,0.1123960918271,0.158087681509724,"Access","BSV",48.6206896551724
0.059984367816933,0.108626077611747,0.155838022063253,"Access","BSV",51.0344827586207
0.057687955233895,0.106492052683409,0.152269566093898,"Access","BSV",53.448275862069
0.0587159112390915,0.106734451667191,0.150036249746534,"Access","BSV",55.8620689655172
0.055096240786152,0.102788120040304,0.147194710119301,"Access","BSV",58.2758620689655
0.0539211643552161,0.10181489601949,0.146057599394974,"Access","BSV",60.6896551724138
0.0523982141869444,0.0992505211595114,0.142066872870397,"Access","BSV",63.1034482758621
0.0513228432519805,0.0972178010273008,0.140126917378247,"Access","BSV",65.5172413793103
0.0517229809516631,0.0963296744373869,0.137994114155241,"Access","BSV",67.9310344827586
0.0506335187627954,0.0944444488003773,0.135194078910438,"Access","BSV",70.3448275862069
0.0484071501854285,0.0915494330396006,0.132441666187958,"Access","BSV",72.7586206896552
0.0471581683267616,0.0903693141926841,0.130364755767084,"Access","BSV",75.1724137931034
0.0448886352200726,0.0874968871946022,0.128317117603859,"Access","BSV",77.5862068965517
NA,NA,NA,"Access","BSV",80
0.0175687150503105,0.0444687370550174,0.0724598386333279,"eir","BSV",5
0.0287031005637282,0.0581021852636125,0.0889964375427427,"eir","BSV",22.0689655172414
0.0377062713662336,0.0705644999634347,0.102460528864119,"eir","BSV",39.1379310344828
0.0445029870490915,0.08022349971605,0.113960381336193,"eir","BSV",56.2068965517241
0.0475471107256283,0.0861141429462225,0.121848273591626,"eir","BSV",73.2758620689655
0.0509104170227856,0.0922104680886411,0.129219367439166,"eir","BSV",90.3448275862069
0.0550828479877258,0.0983983088727039,0.136048014907036,"eir","BSV",107.413793103448
0.0588906938188751,0.103280948739624,0.142556744347866,"eir","BSV",124.48275862069
0.0623134750869005,0.10832055164049,0.14890177979333,"eir","BSV",141.551724137931
0.0680914867712605,0.114339052923462,0.154546303567847,"eir","BSV",158.620689655172
0.0728678753400024,0.11928230832651,0.158885992038586,"eir","BSV",175.689655172414
0.0743069292940002,0.121950477544992,0.163104380786684,"eir","BSV",192.758620689655
0.0792730834917204,0.126028807854986,0.166009147057515,"eir","BSV",209.827586206897
0.0808633520437322,0.128492102937481,0.170265521759195,"eir","BSV",226.896551724138
0.0816163714391874,0.131295552745654,0.173615976393625,"eir","BSV",243.965517241379
